,Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,LotFrontage,MasVnrArea,GarageYrBlt,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,GarageType,GarageFinish,GarageQual,GarageCond,Alley,FireplaceQu,PoolQC,Fence,MiscFeature
359,360,60,12011,8,5,8,8,956,0,130,1086,1086,838,0,1924,1,0,2,1,3,1,7,1,2,592,208,75,0,0,374,0,0,6,14,280000,78.0,530.0,8.0,3,1,0,3,0,1,0,15,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,0,2,5,4,1,1,4,4,1,5,3,2,1
360,361,85,7540,6,6,29,29,773,0,115,888,912,0,0,912,1,0,1,0,2,1,5,1,2,470,0,0,0,0,192,0,0,6,13,156000,86.0,0.0,29.0,3,1,0,3,0,1,0,11,2,2,0,6,1,1,12,13,3,4,1,1,0,1,3,6,2,8,4,2,2,3,0,2,5,4,1,1,4,4,1,5,3,3,1
361,362,50,9144,5,5,68,26,399,0,484,883,988,517,0,1505,1,0,1,0,3,1,8,0,1,240,0,0,0,0,0,0,0,7,12,145000,60.0,0.0,68.0,3,1,3,3,0,4,0,3,2,2,0,0,1,1,8,8,3,4,1,1,2,1,3,6,0,8,4,2,3,3,3,4,5,4,5,2,4,4,2,3,3,2,1
362,363,85,7301,7,5,6,6,0,0,0,0,495,1427,0,1922,0,0,3,0,4,1,7,1,2,672,0,0,177,0,0,0,0,7,12,198500,64.0,500.0,6.0,3,1,3,3,0,0,0,7,2,2,0,6,1,1,6,6,2,4,3,1,0,1,2,6,2,3,4,1,3,3,3,5,5,4,3,1,4,4,1,0,3,2,1
363,364,160,1680,6,8,37,2,162,0,321,483,483,504,0,987,0,0,1,1,2,1,5,0,1,264,250,0,0,0,0,0,0,5,15,118000,21.0,510.0,37.0,4,1,3,3,0,4,0,2,2,2,3,5,1,1,6,6,3,4,1,1,2,1,2,6,2,8,4,1,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
364,365,60,18800,6,5,30,30,712,0,84,796,790,784,0,1574,1,0,2,1,3,1,6,1,2,566,306,111,0,0,0,0,0,7,12,190000,73.0,120.0,30.0,3,1,0,3,0,2,0,14,2,2,0,5,1,1,6,6,3,4,2,1,4,1,3,6,2,8,4,1,2,3,2,2,5,4,1,0,4,4,1,5,3,2,1
365,366,70,10690,5,7,89,12,456,0,216,672,672,672,0,1344,0,0,1,0,3,1,6,0,1,468,0,128,218,0,0,0,0,7,12,147000,59.0,0.0,45.0,4,1,3,3,0,4,0,9,2,2,0,5,3,1,12,13,3,2,1,1,2,1,3,6,2,8,4,2,3,0,3,4,5,0,5,2,4,1,1,3,3,2,1
366,367,20,9500,6,5,46,46,609,0,785,1394,1394,0,0,1394,1,0,1,1,3,1,6,2,2,514,0,76,0,0,185,0,0,7,13,159000,120.0,247.0,46.0,3,1,0,3,0,4,0,12,2,2,0,2,1,1,9,10,3,4,1,1,2,1,3,6,2,8,4,1,2,3,3,1,5,4,1,1,4,4,1,2,3,2,1
367,368,80,9150,6,5,46,46,371,0,728,1099,1431,0,0,1431,0,1,1,0,3,1,6,1,1,296,64,110,0,0,0,0,0,12,11,165000,101.0,305.0,46.0,3,1,0,3,0,0,0,12,2,2,0,7,1,5,9,10,3,4,1,1,2,1,3,6,2,8,4,1,2,3,1,2,5,4,2,1,4,4,1,2,3,2,1
368,369,20,7800,5,6,56,56,540,0,728,1268,1268,0,0,1268,0,0,1,0,2,1,7,1,1,244,0,98,0,0,0,0,0,3,11,132000,78.0,200.0,56.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,6,6,3,4,2,1,2,1,3,6,2,8,4,1,3,3,3,3,5,4,1,0,4,4,1,2,3,2,1
369,370,20,9830,5,7,51,4,72,258,733,1063,1287,0,0,1287,1,0,1,0,3,1,7,1,2,576,364,17,0,0,182,0,0,3,15,162000,80.0,0.0,13.0,3,1,0,3,0,0,0,12,2,2,0,2,1,1,13,14,3,2,1,1,0,1,2,6,2,8,4,2,3,3,3,0,4,4,5,0,4,4,1,2,3,2,1
370,371,60,8121,6,5,6,6,0,0,953,953,953,711,0,1664,0,0,2,1,3,1,7,1,2,460,100,40,0,0,0,0,0,1,13,172400,79.0,0.0,6.0,3,1,0,3,0,4,0,8,2,2,0,5,1,1,12,13,3,4,2,1,0,1,3,6,2,8,4,2,2,3,3,5,5,4,1,1,4,4,1,5,3,2,1
371,372,50,17120,4,4,49,49,0,0,0,0,1120,468,0,1588,0,0,2,0,4,1,7,1,2,680,0,59,0,0,0,0,0,7,11,134432,80.0,0.0,17.0,3,1,3,3,0,4,0,4,1,2,0,0,1,1,14,10,3,4,1,1,4,1,3,3,0,8,4,2,3,3,3,5,5,4,5,0,4,4,1,2,3,2,1
372,373,120,7175,6,5,26,26,623,121,0,744,752,0,0,752,1,0,1,0,2,1,4,0,1,264,353,0,0,0,90,0,0,2,12,125000,50.0,0.0,26.0,3,1,3,3,0,4,0,20,2,2,4,2,1,1,9,10,3,4,1,1,4,1,3,6,2,8,4,2,2,3,3,0,3,4,1,2,4,4,1,3,3,3,1
373,374,20,10634,5,6,56,56,428,180,0,608,1319,0,0,1319,1,0,1,0,3,1,5,0,1,270,66,0,0,0,0,0,0,11,14,123000,79.0,0.0,56.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,8,8,3,4,2,1,4,1,3,3,2,8,4,2,3,3,3,1,3,4,1,2,4,4,1,3,3,1,1
374,375,60,8200,7,5,4,3,0,0,847,847,847,1081,0,1928,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,7,12,219500,65.0,0.0,4.0,3,1,3,3,0,4,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,3,0,4,4,1,2,3,2,1
375,376,30,10020,1,1,87,59,350,0,333,683,904,0,0,904,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,3,15,61000,78.0,0.0,13.0,3,1,0,2,0,4,2,7,2,2,0,2,1,1,13,14,1,1,0,1,2,0,1,0,2,8,4,2,1,2,1,1,5,0,1,2,4,4,1,3,3,2,1
376,377,85,8846,5,5,10,10,298,0,572,870,914,0,0,914,0,0,1,0,2,1,5,0,2,576,0,0,0,0,0,0,0,7,14,148000,57.0,0.0,8.0,3,1,0,3,0,1,0,5,2,2,0,6,1,1,12,13,2,4,2,1,0,1,3,6,2,8,4,2,2,3,0,2,5,4,5,2,4,4,1,3,3,2,1
377,378,60,11143,8,5,3,2,0,0,1580,1580,1580,886,0,2466,0,0,3,0,4,1,8,1,2,610,159,214,0,0,0,0,0,12,11,340000,102.0,0.0,3.0,1,1,0,3,0,0,0,21,2,2,0,5,1,1,5,5,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,1,4,4,1,2,3,2,1
378,379,20,11394,9,2,0,0,1445,0,411,1856,1856,0,0,1856,1,0,1,1,1,1,8,1,3,834,113,0,0,0,0,0,0,6,12,394432,88.0,350.0,0.0,3,1,3,3,0,0,0,22,2,2,0,2,3,1,12,13,2,4,2,1,0,1,0,6,2,6,5,3,0,3,0,2,5,4,1,0,4,4,1,0,3,2,1
379,380,60,8123,6,5,9,9,0,0,982,982,1007,793,0,1800,0,0,2,1,3,1,7,1,2,463,100,63,0,0,0,0,0,6,11,179000,60.0,16.0,9.0,3,1,0,3,0,4,0,8,6,2,0,5,1,1,12,13,3,4,2,1,0,1,3,6,2,8,4,1,2,3,3,5,5,4,1,0,4,4,1,5,3,2,1
380,381,50,5000,5,6,86,60,218,0,808,1026,1026,665,0,1691,0,0,2,0,3,1,6,1,1,308,0,0,242,0,0,0,0,5,15,127000,50.0,0.0,86.0,3,1,3,3,0,4,0,18,2,2,0,0,1,1,3,14,3,4,0,1,4,1,2,6,2,8,4,2,3,3,3,3,5,4,5,2,4,4,2,2,3,2,1
381,382,20,7200,7,5,0,0,0,0,1293,1293,1301,0,0,1301,1,0,2,0,2,1,5,1,2,572,216,121,0,0,0,0,0,8,14,187750,60.0,0.0,0.0,1,1,3,3,0,4,0,21,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,1,3,5,5,4,1,1,4,4,2,2,3,2,1
382,383,60,9245,7,5,1,1,0,0,939,939,939,858,0,1797,0,0,2,1,3,1,8,0,2,639,144,53,0,0,0,0,0,4,12,213500,79.0,0.0,1.0,3,1,0,3,0,4,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,0,5,5,4,1,1,4,4,1,3,3,2,1
383,384,45,9000,6,3,81,59,0,0,784,784,784,0,0,784,0,0,1,0,2,1,5,0,2,360,0,0,91,0,0,0,0,10,14,76000,60.0,0.0,59.0,2,1,3,3,0,0,0,20,2,2,0,1,1,1,13,14,3,4,0,1,4,0,3,6,0,8,4,2,1,0,3,5,5,0,5,2,1,1,1,3,3,2,1
384,385,60,53107,6,5,15,15,985,0,595,1580,1079,874,0,1953,1,0,2,1,3,1,9,2,2,501,216,231,0,0,0,0,0,6,11,240000,91.0,0.0,15.0,3,1,1,2,0,0,1,4,1,2,0,5,1,1,6,6,2,4,2,1,0,1,2,6,2,8,4,2,2,3,0,2,5,4,1,0,4,4,1,1,3,2,1
385,386,120,3182,8,5,6,5,24,0,1232,1256,1269,0,0,1269,0,0,2,0,2,1,6,1,2,430,146,20,0,0,144,0,0,4,15,192000,43.0,16.0,6.0,3,1,3,3,0,4,0,0,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,0,4,4,1,5,3,2,1
386,387,50,8410,5,3,96,10,0,0,658,658,658,526,0,1184,0,0,1,0,5,1,8,0,0,0,0,151,0,0,0,0,0,5,12,81000,58.0,0.0,11.0,3,1,3,3,0,2,0,7,1,2,0,0,2,1,13,13,3,1,2,1,4,1,3,6,0,8,1,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
387,388,80,7200,6,6,33,33,631,0,410,1041,1125,0,0,1125,1,0,1,0,3,1,6,1,1,352,296,0,0,0,0,0,0,10,13,125000,72.0,255.0,32.0,3,1,3,3,0,4,0,7,2,2,0,7,3,1,8,8,3,4,1,1,0,1,3,6,2,8,0,1,3,3,0,0,5,4,5,2,4,4,1,1,3,1,1
388,389,20,9382,7,5,9,8,0,0,1468,1468,1479,0,0,1479,0,0,2,0,3,1,6,0,2,577,120,25,0,0,0,0,0,7,13,191000,93.0,125.0,9.0,3,1,0,3,0,1,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
389,390,60,12474,10,5,1,0,1280,0,402,1682,1742,590,0,2332,1,0,2,1,3,1,9,1,3,846,196,134,0,0,0,0,0,8,13,426000,96.0,272.0,0.0,3,1,3,3,0,4,0,16,2,2,0,5,1,1,12,13,0,4,2,1,0,1,0,6,2,6,5,3,0,3,0,2,5,4,3,0,4,4,1,0,3,2,1
390,391,50,8405,5,8,108,58,241,391,229,861,961,406,0,1367,1,0,1,0,4,1,7,0,1,384,0,130,112,0,0,0,0,4,12,119000,50.0,0.0,30.0,3,1,3,3,0,4,0,7,2,2,0,0,1,1,8,8,3,4,0,1,0,1,3,6,2,8,4,2,3,1,3,4,1,4,5,2,4,4,0,3,3,3,1
391,392,60,12209,6,5,8,7,690,0,114,804,804,1157,0,1961,1,0,2,1,3,1,7,1,2,560,125,192,0,0,0,0,0,6,14,215000,71.0,0.0,8.0,3,1,0,3,0,1,0,11,2,2,0,5,1,1,12,13,3,4,2,1,0,1,2,6,2,8,4,2,0,3,3,0,5,4,3,0,4,4,1,5,3,2,1
392,393,20,8339,5,7,48,48,0,0,0,0,882,0,0,882,0,0,1,0,3,1,5,0,1,294,0,0,0,0,0,0,1200,7,15,106500,52.0,0.0,48.0,3,1,0,3,0,4,0,12,2,2,0,2,1,1,8,8,3,4,3,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,1,1,4,4,1,3,3,3,3
393,394,30,7446,4,5,65,56,266,0,522,788,788,0,0,788,0,0,1,0,2,1,4,2,0,0,0,0,0,0,0,0,0,4,14,100000,78.0,0.0,11.0,3,1,3,3,0,0,0,3,1,2,0,2,1,1,14,15,3,4,1,1,4,1,3,6,2,8,0,2,3,3,3,4,5,0,1,2,4,4,1,5,3,1,1
394,395,50,10134,5,6,67,57,0,0,735,735,735,299,0,1034,0,0,1,0,2,1,5,0,1,240,0,39,0,0,0,0,0,7,11,109000,60.0,0.0,67.0,3,1,3,3,0,4,0,17,2,2,0,0,1,1,8,8,3,4,1,1,2,1,3,6,2,8,4,2,3,3,3,5,5,0,5,2,4,4,1,3,3,2,1
395,396,20,9571,5,6,54,54,739,0,405,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,1,596,44,0,0,0,0,0,0,6,12,129000,68.0,0.0,54.0,3,1,3,3,0,4,0,7,2,2,0,2,1,1,13,14,3,4,1,1,4,1,3,6,2,8,4,2,3,3,0,1,5,4,1,2,4,4,1,3,3,2,1
396,397,20,7200,5,5,37,37,777,0,117,894,894,0,0,894,0,0,1,0,2,1,6,0,2,600,215,0,0,0,0,0,0,9,14,123000,60.0,0.0,24.0,3,1,3,2,0,4,0,5,2,2,0,2,3,1,8,8,3,4,1,1,4,1,3,6,2,8,4,2,3,3,0,4,5,4,5,1,4,4,1,3,3,2,1
397,398,60,7590,5,5,45,45,540,0,324,864,876,936,0,1812,0,0,2,0,4,1,8,1,1,264,0,168,0,0,0,0,0,7,14,169500,69.0,288.0,45.0,3,1,3,3,0,4,0,12,4,2,0,5,1,1,12,13,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,0,5,4,1,1,4,4,1,5,3,2,1
398,399,30,8967,5,2,87,57,0,0,961,961,1077,0,0,1077,0,0,1,0,2,1,6,0,1,338,0,0,0,0,0,0,0,11,12,67000,60.0,0.0,87.0,4,1,3,3,0,0,0,9,2,2,0,2,1,1,8,8,3,1,0,1,2,1,3,1,0,8,0,2,1,2,3,5,5,3,5,2,3,3,1,3,3,2,1
399,400,60,8125,7,5,3,2,812,0,280,1092,1112,438,0,1550,1,0,2,0,2,1,7,0,2,438,0,168,0,0,0,0,0,10,13,241000,65.0,100.0,2.0,1,1,3,3,0,4,0,21,2,2,0,5,1,1,5,5,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,2,5,4,1,0,4,4,1,3,3,2,1
400,401,120,14963,8,5,12,12,786,0,474,1260,1288,0,0,1288,1,0,1,1,1,1,4,2,2,500,120,30,0,0,224,0,0,12,15,245500,38.0,0.0,12.0,3,1,1,3,0,4,0,24,2,2,4,2,1,1,3,3,2,4,2,1,0,1,0,6,2,8,4,2,2,3,3,2,5,4,1,0,4,4,1,2,3,2,1
401,402,20,8767,7,5,1,1,24,0,1286,1310,1310,0,0,1310,0,0,2,0,3,1,6,1,2,400,0,0,0,0,0,0,0,7,13,164990,65.0,0.0,1.0,3,1,0,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,0,2,5,4,1,0,4,4,1,2,3,2,1
402,403,30,10200,5,8,68,11,0,0,672,672,672,0,0,672,0,0,1,0,2,1,4,0,1,240,168,0,0,0,0,0,0,8,15,108000,60.0,0.0,68.0,3,1,3,3,0,4,0,19,2,2,0,2,1,1,13,14,3,4,2,1,0,1,3,6,0,8,4,2,3,3,3,5,5,4,5,2,4,4,1,3,3,0,1
403,404,60,12090,8,5,8,8,0,0,1141,1141,1165,1098,0,2263,0,0,2,1,4,1,10,1,2,420,144,123,0,0,0,0,0,7,14,258000,93.0,650.0,8.0,3,1,3,3,0,0,0,15,2,2,0,5,3,1,12,13,2,4,2,1,2,1,2,6,2,8,0,1,2,3,3,5,5,4,3,0,4,4,1,5,3,2,1
404,405,60,10364,6,5,12,11,0,0,806,806,806,766,0,1572,0,0,2,1,3,1,7,1,2,373,0,40,0,0,0,0,0,5,12,168000,65.0,0.0,12.0,3,1,0,3,0,4,0,8,2,2,0,5,1,1,8,8,3,4,2,1,2,1,3,6,2,8,4,2,2,3,3,5,5,4,3,0,4,4,1,5,3,2,1
405,406,20,9991,4,4,33,16,1116,0,165,1281,1620,0,0,1620,1,0,2,0,3,1,8,1,2,490,120,78,0,0,0,0,0,6,13,150000,66.0,0.0,16.0,3,1,0,3,0,0,0,19,1,2,0,2,1,1,9,10,3,4,1,1,0,1,3,2,2,8,4,2,3,3,3,1,5,4,1,2,4,4,1,5,3,1,1
406,407,50,10480,6,5,72,58,0,0,1064,1064,1166,0,473,1639,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,3,13,115000,51.0,0.0,72.0,3,1,3,3,0,4,0,18,2,2,0,0,1,1,8,8,3,4,0,1,0,1,3,1,2,8,4,2,3,3,3,5,5,0,5,2,4,4,1,3,3,2,1
407,408,70,15576,6,7,93,32,0,0,840,840,840,840,0,1680,0,0,2,0,4,1,8,0,1,308,0,0,160,0,0,0,0,3,14,177000,63.0,0.0,48.0,3,1,3,3,0,4,0,6,2,2,0,5,1,1,13,10,3,4,0,1,0,1,3,6,2,8,4,2,2,3,3,5,5,4,1,2,4,4,1,3,3,2,1
408,409,60,14154,7,5,1,1,0,0,1063,1063,1071,1101,0,2172,0,0,2,1,3,1,9,1,3,947,192,62,0,0,0,0,0,8,13,280000,109.0,350.0,1.0,3,1,3,3,0,0,0,16,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,1,0,1,3,5,5,4,1,1,4,4,1,2,3,2,1
409,410,60,10800,8,5,1,0,789,0,245,1034,1050,1028,0,2078,1,0,2,1,3,1,8,1,3,836,0,102,0,0,0,0,0,4,12,339750,85.0,100.0,0.0,1,1,3,3,0,4,0,21,2,2,0,5,1,1,12,13,2,4,2,1,0,1,0,6,2,6,5,3,0,3,3,2,5,4,1,0,4,4,1,2,3,2,1
410,411,20,9571,5,3,51,51,0,0,1276,1276,1276,0,0,1276,0,0,1,0,3,1,5,0,1,350,0,0,0,0,0,0,0,6,15,60000,68.0,0.0,51.0,3,1,3,3,0,4,0,7,2,2,0,2,1,1,2,2,3,1,1,1,4,1,3,4,2,0,0,2,3,0,3,5,5,0,1,2,4,4,1,3,3,2,1
411,412,190,34650,5,5,51,51,1056,0,0,1056,1056,0,0,1056,1,0,1,0,3,1,5,0,2,572,264,0,0,0,0,0,0,1,11,145000,100.0,0.0,51.0,3,1,3,0,0,4,0,8,2,2,1,2,3,1,13,14,3,4,1,1,4,0,3,6,2,8,4,2,3,3,2,4,5,4,1,0,4,4,1,3,3,2,1
412,413,20,4403,7,5,1,1,578,0,892,1470,1478,0,0,1478,1,0,2,1,2,1,7,1,2,484,0,144,0,0,0,0,0,6,11,222000,70.0,432.0,1.0,1,1,1,3,0,4,0,21,2,2,0,2,1,1,8,8,0,4,2,1,0,1,2,6,2,6,5,3,0,3,0,2,5,4,1,0,4,4,1,2,3,2,1
413,414,30,8960,5,6,83,60,0,0,1008,1008,1028,0,0,1028,0,0,1,0,2,1,5,1,2,360,0,0,130,0,0,0,0,3,13,115000,56.0,0.0,83.0,4,1,3,3,0,4,0,17,0,2,0,2,1,1,14,15,3,4,1,1,2,1,3,6,2,8,4,2,3,3,3,5,5,0,5,2,4,4,0,2,3,2,1
414,415,60,11228,7,5,15,15,50,531,499,1080,1080,1017,0,2097,0,1,2,1,3,1,9,1,3,678,196,187,0,0,0,0,0,12,14,228000,59.0,0.0,15.0,3,1,1,3,0,1,0,20,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,1,2,4,1,2,4,4,1,5,3,2,1
415,416,20,8899,7,5,0,0,24,0,1316,1340,1340,0,0,1340,0,0,2,0,3,1,6,0,2,396,100,30,0,0,0,0,0,8,15,181134,73.0,0.0,0.0,3,1,0,3,0,4,0,8,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,0,2,5,4,1,0,4,4,1,3,3,2,1
416,417,60,7844,6,7,28,28,209,0,463,672,672,728,0,1400,0,0,1,1,3,1,6,1,2,440,0,0,0,0,0,0,0,3,14,149500,74.0,203.0,28.0,3,1,3,3,0,4,0,19,2,2,0,5,3,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,0,5,4,1,0,4,4,1,5,3,2,1
417,418,70,22420,6,6,89,57,1128,0,242,1370,1370,1254,0,2624,1,0,2,1,4,1,10,1,3,864,0,0,0,0,0,0,0,11,14,239000,86.0,0.0,89.0,3,1,0,3,0,4,0,6,1,2,0,5,3,1,13,12,3,4,0,2,4,0,3,6,0,8,4,2,2,3,3,1,5,0,5,2,4,4,1,2,3,2,1
418,419,50,8160,5,6,67,57,312,0,444,756,756,378,0,1134,1,0,1,1,3,1,7,0,1,240,0,0,0,0,0,0,0,4,11,126000,60.0,0.0,67.0,3,1,3,3,0,4,0,7,2,2,0,0,1,1,8,8,3,4,0,1,1,0,3,6,1,8,1,2,3,3,3,0,5,1,5,2,4,4,1,3,3,2,1
419,420,20,8450,5,6,42,42,775,0,281,1056,1056,0,0,1056,1,0,1,0,3,1,6,1,1,304,0,85,184,0,0,0,0,7,13,142000,65.0,0.0,42.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,12,13,3,4,1,1,0,1,3,6,2,8,4,2,3,3,3,1,5,4,1,2,4,4,1,1,3,2,1
420,421,90,7060,7,5,11,10,1309,0,35,1344,1344,0,0,1344,2,0,2,0,2,2,8,0,4,784,0,0,0,0,0,0,0,11,12,206300,78.0,200.0,11.0,4,1,3,3,0,4,0,11,2,2,2,6,1,1,12,13,3,2,2,1,0,1,3,6,2,8,2,1,2,1,1,2,5,4,1,0,4,4,1,3,3,2,1
421,422,20,16635,6,7,32,9,1246,0,356,1602,1602,0,0,1602,0,1,2,0,3,1,8,1,2,529,240,0,0,0,0,0,0,6,13,215000,61.0,126.0,32.0,3,1,0,3,0,2,0,14,2,2,0,2,1,1,5,5,2,4,1,1,2,1,2,6,2,8,4,3,2,3,3,0,5,4,1,0,4,4,1,5,3,2,1
422,423,20,21750,5,5,54,54,0,0,988,988,988,0,0,988,0,0,1,0,2,1,4,0,2,520,0,0,0,0,0,0,0,2,13,113000,100.0,0.0,54.0,3,1,3,1,0,4,1,11,0,2,0,2,3,1,6,6,3,4,1,1,0,1,3,6,0,8,4,2,3,3,3,5,5,0,1,1,4,4,1,3,3,2,1
423,424,60,9200,8,5,10,10,986,0,484,1470,1470,1160,0,2630,1,0,2,1,4,1,8,1,3,696,0,66,0,0,0,0,0,6,13,315000,80.0,473.0,10.0,3,1,3,3,0,4,0,15,2,2,0,5,1,1,12,13,2,4,2,1,2,1,2,6,2,8,4,1,2,3,3,2,5,4,1,0,4,4,1,5,3,2,1
424,425,20,9000,6,5,52,52,616,0,580,1196,1196,0,0,1196,1,0,1,0,2,1,6,1,1,297,0,44,0,0,0,0,0,5,12,139000,72.0,74.0,52.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,13,14,3,4,1,1,2,1,3,6,2,8,4,1,2,3,3,3,5,0,1,1,4,4,1,2,3,2,1
425,426,60,3378,7,8,63,17,0,0,651,651,707,682,0,1389,0,0,1,1,3,1,6,2,1,240,0,0,126,0,0,0,0,9,12,135000,60.0,0.0,62.0,4,1,3,1,0,4,0,17,2,2,0,5,1,1,6,6,3,2,1,1,2,1,3,6,1,8,4,2,3,3,3,5,5,4,5,2,4,4,0,2,3,2,1
426,427,80,12800,7,5,20,20,1518,0,0,1518,1644,0,0,1644,1,1,2,0,2,1,5,1,2,569,80,0,0,0,396,0,0,8,13,275000,43.0,145.0,20.0,3,1,3,2,0,4,1,20,2,2,0,7,1,1,13,14,2,4,2,1,2,1,2,6,2,8,4,1,2,3,1,2,5,4,1,0,4,4,1,5,3,2,1
427,428,20,8593,4,6,51,51,288,0,619,907,907,0,0,907,0,0,1,0,3,1,5,0,1,352,0,0,0,0,0,0,0,7,14,109008,77.0,0.0,44.0,3,1,0,3,0,4,0,12,2,2,0,2,3,1,8,8,3,4,1,1,0,1,3,6,2,8,4,2,3,3,3,4,5,4,5,2,4,4,1,3,3,2,1
428,429,20,6762,7,5,0,0,664,0,544,1208,1208,0,0,1208,1,0,2,0,2,1,6,0,2,628,105,54,0,0,0,0,0,9,12,195400,64.0,108.0,0.0,3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,1,2,3,3,2,5,4,1,1,4,4,1,3,3,2,1
429,430,20,11457,6,5,21,21,1005,0,387,1392,1412,0,0,1412,1,0,2,0,3,1,6,1,2,576,0,0,169,0,0,0,0,3,13,175000,130.0,0.0,21.0,3,1,0,3,0,0,0,23,2,2,0,2,1,1,6,6,3,4,1,1,4,1,2,6,2,8,4,2,2,3,2,2,5,4,1,2,4,4,1,5,3,2,1
430,431,160,1680,6,5,37,37,387,0,96,483,483,504,0,987,0,0,1,1,2,1,4,0,1,264,0,0,0,0,0,0,0,7,13,85400,21.0,232.0,37.0,4,1,3,3,0,4,0,2,2,2,3,5,1,1,6,6,3,4,1,1,4,1,3,6,2,0,0,1,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
431,432,50,5586,6,7,88,10,0,0,901,901,1088,110,0,1198,0,0,1,0,4,1,7,0,0,0,0,98,0,0,0,0,0,9,14,79900,60.0,0.0,32.0,4,1,0,0,0,4,0,17,1,2,0,0,1,1,8,8,3,4,0,1,2,1,3,6,0,3,0,2,3,3,3,5,5,4,1,2,4,4,1,3,3,3,1
432,433,160,1920,5,5,36,36,471,0,294,765,765,600,0,1365,1,0,1,1,2,1,6,0,2,440,240,36,0,0,0,0,0,8,13,122500,24.0,376.0,36.0,4,1,3,3,0,4,0,2,2,2,4,5,1,1,6,6,3,4,1,1,0,1,3,2,2,8,4,1,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
433,434,60,10839,6,5,11,10,0,0,926,926,926,678,0,1604,0,0,2,1,3,1,7,1,2,470,0,36,0,0,0,0,0,7,13,181000,100.0,0.0,11.0,3,1,0,3,0,0,0,8,2,2,0,5,1,1,12,13,3,4,2,1,0,1,3,6,2,8,4,2,2,3,3,5,5,4,1,0,4,4,1,5,3,2,1
434,435,180,1890,4,7,36,36,495,0,135,630,630,0,0,630,1,0,1,0,1,1,3,0,0,0,88,0,0,0,0,0,0,6,12,81000,21.0,0.0,13.0,4,1,3,3,0,4,0,10,2,2,3,6,1,1,5,5,3,2,1,1,2,1,3,6,2,8,4,2,2,3,0,0,5,4,1,2,4,4,1,3,3,2,1
435,436,60,10667,7,6,13,13,385,344,70,799,827,834,0,1661,1,0,2,1,3,1,6,1,2,550,158,61,0,0,0,0,0,4,15,212000,43.0,0.0,13.0,3,1,1,3,0,1,0,5,4,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,5,4,2,2,3,0,2,0,4,1,1,4,4,1,5,3,2,1
